model,sat_fcast_week,n_loc,n_weeks_submit_forecast,n_quant
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-02,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-09,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-16,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-23,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-05-30,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-06,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-13,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-20,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-06-27,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-04,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
COVIDhub-baseline,2020-07-11,57,53,24
