model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,v2_diff_hrs,v3_diff_hrs,last_submission_timestamp
MOBS-GLEAM_COVID,2021-08-30,2021-08-30T13:58:22Z,NA,NA,v1,NA,NA,2021-08-30T13:58:22Z
MOBS-GLEAM_COVID,2021-09-06,2021-09-06T14:46:48Z,NA,NA,v1,NA,NA,2021-09-06T14:46:48Z
MOBS-GLEAM_COVID,2021-09-06,2021-09-06T14:46:48Z,NA,NA,v1,NA,NA,2021-09-06T14:46:48Z
MOBS-GLEAM_COVID,2021-09-13,2021-09-13T16:59:00Z,NA,NA,v1,NA,NA,2021-09-13T16:59:00Z
MOBS-GLEAM_COVID,2021-09-13,2021-09-13T16:59:00Z,NA,NA,v1,NA,NA,2021-09-13T16:59:00Z
MOBS-GLEAM_COVID,2021-09-20,2021-09-20T14:01:28Z,NA,NA,v1,NA,NA,2021-09-20T14:01:28Z
MOBS-GLEAM_COVID,2021-09-20,2021-09-20T14:01:28Z,NA,NA,v1,NA,NA,2021-09-20T14:01:28Z
MOBS-GLEAM_COVID,2021-09-27,2021-09-27T15:43:50Z,NA,NA,v1,NA,NA,2021-09-27T15:43:50Z
MOBS-GLEAM_COVID,2021-09-27,2021-09-27T15:43:50Z,NA,NA,v1,NA,NA,2021-09-27T15:43:50Z
MOBS-GLEAM_COVID,2021-10-04,2021-10-04T14:38:37Z,NA,NA,v1,NA,NA,2021-10-04T14:38:37Z
MOBS-GLEAM_COVID,2021-10-04,2021-10-04T14:38:37Z,NA,NA,v1,NA,NA,2021-10-04T14:38:37Z
MOBS-GLEAM_COVID,2021-10-11,2021-10-11T15:16:36Z,NA,NA,v1,NA,NA,2021-10-11T15:16:36Z
MOBS-GLEAM_COVID,2021-10-11,2021-10-11T15:16:36Z,NA,NA,v1,NA,NA,2021-10-11T15:16:36Z
MOBS-GLEAM_COVID,2021-10-18,2021-10-18T13:25:31Z,NA,NA,v1,NA,NA,2021-10-18T13:25:31Z
MOBS-GLEAM_COVID,2021-10-18,2021-10-18T13:25:31Z,NA,NA,v1,NA,NA,2021-10-18T13:25:31Z
MOBS-GLEAM_COVID,2021-10-25,2021-10-25T14:52:46Z,NA,NA,v1,NA,NA,2021-10-25T14:52:46Z
MOBS-GLEAM_COVID,2021-10-25,2021-10-25T14:52:46Z,NA,NA,v1,NA,NA,2021-10-25T14:52:46Z
MOBS-GLEAM_COVID,2021-11-01,2021-11-01T14:02:40Z,NA,NA,v1,NA,NA,2021-11-01T14:02:40Z
MOBS-GLEAM_COVID,2021-11-01,2021-11-01T14:02:40Z,NA,NA,v1,NA,NA,2021-11-01T14:02:40Z
MOBS-GLEAM_COVID,2021-11-08,2021-11-08T14:25:02Z,NA,NA,v1,NA,NA,2021-11-08T14:25:02Z
MOBS-GLEAM_COVID,2021-11-08,2021-11-08T14:25:02Z,NA,NA,v1,NA,NA,2021-11-08T14:25:02Z
MOBS-GLEAM_COVID,2021-11-15,2021-11-15T14:00:38Z,NA,NA,v1,NA,NA,2021-11-15T14:00:38Z
MOBS-GLEAM_COVID,2021-11-15,2021-11-15T14:00:38Z,NA,NA,v1,NA,NA,2021-11-15T14:00:38Z
MSRA-DeepST,2020-10-12,2020-10-12T14:49:23Z,NA,NA,v1,NA,NA,2020-10-12T14:49:23Z
MSRA-DeepST,2020-10-12,2020-10-12T14:49:23Z,NA,NA,v1,NA,NA,2020-10-12T14:49:23Z
MSRA-DeepST,2020-10-19,2020-10-19T14:03:25Z,2020-10-20T03:17:48Z,NA,v1,13.2397222222222,NA,2020-10-20T03:17:48Z
MSRA-DeepST,2020-10-19,2020-10-19T14:03:25Z,2020-10-20T03:17:48Z,NA,v1,13.2397222222222,NA,2020-10-20T03:17:48Z
MSRA-DeepST,2020-10-26,2020-10-27T02:34:56Z,NA,NA,v1,NA,NA,2020-10-27T02:34:56Z
MSRA-DeepST,2020-10-26,2020-10-27T02:34:56Z,NA,NA,v1,NA,NA,2020-10-27T02:34:56Z
MSRA-DeepST,2020-11-02,2020-11-03T04:29:43Z,NA,NA,v1,NA,NA,2020-11-03T04:29:43Z
MSRA-DeepST,2020-11-02,2020-11-03T04:29:43Z,NA,NA,v1,NA,NA,2020-11-03T04:29:43Z
MSRA-DeepST,2020-11-09,2020-11-09T16:35:43Z,NA,NA,v1,NA,NA,2020-11-09T16:35:43Z
MSRA-DeepST,2020-11-09,2020-11-09T16:35:43Z,NA,NA,v1,NA,NA,2020-11-09T16:35:43Z
MSRA-DeepST,2020-11-16,2020-11-16T16:49:44Z,NA,NA,v1,NA,NA,2020-11-16T16:49:44Z
MSRA-DeepST,2020-11-16,2020-11-16T16:49:44Z,NA,NA,v1,NA,NA,2020-11-16T16:49:44Z
MSRA-DeepST,2020-11-23,2020-11-23T13:35:41Z,NA,NA,v1,NA,NA,2020-11-23T13:35:41Z
MSRA-DeepST,2020-11-23,2020-11-23T13:35:41Z,NA,NA,v1,NA,NA,2020-11-23T13:35:41Z
MSRA-DeepST,2020-11-30,2020-11-30T14:37:53Z,NA,NA,v1,NA,NA,2020-11-30T14:37:53Z
MSRA-DeepST,2020-11-30,2020-11-30T14:37:53Z,NA,NA,v1,NA,NA,2020-11-30T14:37:53Z
MSRA-DeepST,2020-12-07,2020-12-07T16:40:34Z,NA,NA,v1,NA,NA,2020-12-07T16:40:34Z
MSRA-DeepST,2020-12-07,2020-12-07T16:40:34Z,NA,NA,v1,NA,NA,2020-12-07T16:40:34Z
MUNI-ARIMA,2021-05-10,2021-05-10T22:04:41Z,NA,NA,v1,NA,NA,2021-05-10T22:04:41Z
MUNI-ARIMA,2021-05-10,2021-05-10T22:04:41Z,NA,NA,v1,NA,NA,2021-05-10T22:04:41Z
MUNI-ARIMA,2021-05-17,2021-05-17T21:36:59Z,NA,NA,v1,NA,NA,2021-05-17T21:36:59Z
MUNI-ARIMA,2021-05-17,2021-05-17T21:36:59Z,NA,NA,v1,NA,NA,2021-05-17T21:36:59Z
MUNI-ARIMA,2021-05-24,2021-05-24T09:43:38Z,NA,NA,v1,NA,NA,2021-05-24T09:43:38Z
MUNI-ARIMA,2021-05-24,2021-05-24T09:43:38Z,NA,NA,v1,NA,NA,2021-05-24T09:43:38Z
MUNI-ARIMA,2021-05-31,2021-05-31T20:34:43Z,NA,NA,v1,NA,NA,2021-05-31T20:34:43Z
MUNI-ARIMA,2021-05-31,2021-05-31T20:34:43Z,NA,NA,v1,NA,NA,2021-05-31T20:34:43Z
MUNI-ARIMA,2021-06-07,2021-06-07T15:14:07Z,NA,NA,v1,NA,NA,2021-06-07T15:14:07Z
MUNI-ARIMA,2021-06-07,2021-06-07T15:14:07Z,NA,NA,v1,NA,NA,2021-06-07T15:14:07Z
MUNI-ARIMA,2021-06-14,2021-06-14T12:08:39Z,NA,NA,v1,NA,NA,2021-06-14T12:08:39Z
MUNI-ARIMA,2021-06-14,2021-06-14T12:08:39Z,NA,NA,v1,NA,NA,2021-06-14T12:08:39Z
MUNI-ARIMA,2021-06-21,2021-06-21T14:07:08Z,NA,NA,v1,NA,NA,2021-06-21T14:07:08Z
MUNI-ARIMA,2021-06-21,2021-06-21T14:07:08Z,NA,NA,v1,NA,NA,2021-06-21T14:07:08Z
MUNI-ARIMA,2021-06-28,2021-06-28T18:52:58Z,NA,NA,v1,NA,NA,2021-06-28T18:52:58Z
MUNI-ARIMA,2021-06-28,2021-06-28T18:52:58Z,NA,NA,v1,NA,NA,2021-06-28T18:52:58Z
MUNI-ARIMA,2021-07-05,2021-07-05T14:37:22Z,NA,NA,v1,NA,NA,2021-07-05T14:37:22Z
MUNI-ARIMA,2021-07-05,2021-07-05T14:37:22Z,NA,NA,v1,NA,NA,2021-07-05T14:37:22Z
MUNI-ARIMA,2021-07-12,2021-07-12T12:24:37Z,NA,NA,v1,NA,NA,2021-07-12T12:24:37Z
MUNI-ARIMA,2021-07-12,2021-07-12T12:24:37Z,NA,NA,v1,NA,NA,2021-07-12T12:24:37Z
MUNI-ARIMA,2021-07-19,2021-07-19T18:58:30Z,NA,NA,v1,NA,NA,2021-07-19T18:58:30Z
MUNI-ARIMA,2021-07-19,2021-07-19T18:58:30Z,NA,NA,v1,NA,NA,2021-07-19T18:58:30Z
MUNI-ARIMA,2021-07-26,2021-07-26T18:25:27Z,NA,NA,v1,NA,NA,2021-07-26T18:25:27Z
MUNI-ARIMA,2021-07-26,2021-07-26T18:25:27Z,NA,NA,v1,NA,NA,2021-07-26T18:25:27Z
MUNI-ARIMA,2021-08-02,2021-08-02T10:51:35Z,NA,NA,v1,NA,NA,2021-08-02T10:51:35Z
MUNI-ARIMA,2021-08-02,2021-08-02T10:51:35Z,NA,NA,v1,NA,NA,2021-08-02T10:51:35Z
MUNI-ARIMA,2021-08-09,2021-08-09T15:50:10Z,NA,NA,v1,NA,NA,2021-08-09T15:50:10Z
MUNI-ARIMA,2021-08-09,2021-08-09T15:50:10Z,NA,NA,v1,NA,NA,2021-08-09T15:50:10Z
MUNI-ARIMA,2021-08-16,2021-08-16T14:37:11Z,NA,NA,v1,NA,NA,2021-08-16T14:37:11Z
MUNI-ARIMA,2021-08-16,2021-08-16T14:37:11Z,NA,NA,v1,NA,NA,2021-08-16T14:37:11Z
MUNI-ARIMA,2021-08-23,2021-08-23T16:16:29Z,NA,NA,v1,NA,NA,2021-08-23T16:16:29Z
MUNI-ARIMA,2021-08-23,2021-08-23T16:16:29Z,NA,NA,v1,NA,NA,2021-08-23T16:16:29Z
MUNI-ARIMA,2021-08-30,2021-08-30T13:59:33Z,2021-11-08T14:51:55Z,NA,v1,1680.87277777778,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-08-30,2021-08-30T13:59:33Z,2021-11-08T14:51:55Z,NA,v1,1680.87277777778,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-09-06,2021-09-06T16:36:33Z,2021-11-08T14:51:55Z,NA,v1,1510.25611111111,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-09-06,2021-09-06T16:36:33Z,2021-11-08T14:51:55Z,NA,v1,1510.25611111111,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-09-13,2021-09-13T08:17:06Z,NA,NA,v1,NA,NA,2021-09-13T08:17:06Z
MUNI-ARIMA,2021-09-13,2021-09-13T08:17:06Z,NA,NA,v1,NA,NA,2021-09-13T08:17:06Z
MUNI-ARIMA,2021-09-20,2021-09-20T08:59:23Z,NA,NA,v1,NA,NA,2021-09-20T08:59:23Z
MUNI-ARIMA,2021-09-20,2021-09-20T08:59:23Z,NA,NA,v1,NA,NA,2021-09-20T08:59:23Z
MUNI-ARIMA,2021-09-27,2021-09-27T07:57:30Z,NA,NA,v1,NA,NA,2021-09-27T07:57:30Z
MUNI-ARIMA,2021-09-27,2021-09-27T07:57:30Z,NA,NA,v1,NA,NA,2021-09-27T07:57:30Z
MUNI-ARIMA,2021-10-04,2021-10-04T15:35:26Z,NA,NA,v1,NA,NA,2021-10-04T15:35:26Z
MUNI-ARIMA,2021-10-04,2021-10-04T15:35:26Z,NA,NA,v1,NA,NA,2021-10-04T15:35:26Z
MUNI-ARIMA,2021-10-11,2021-10-11T15:04:58Z,NA,NA,v1,NA,NA,2021-10-11T15:04:58Z
MUNI-ARIMA,2021-10-11,2021-10-11T15:04:58Z,NA,NA,v1,NA,NA,2021-10-11T15:04:58Z
MUNI-ARIMA,2021-10-18,2021-10-18T16:12:12Z,NA,NA,v1,NA,NA,2021-10-18T16:12:12Z
MUNI-ARIMA,2021-10-18,2021-10-18T16:12:12Z,NA,NA,v1,NA,NA,2021-10-18T16:12:12Z
MUNI-ARIMA,2021-10-25,2021-10-25T13:41:15Z,NA,NA,v1,NA,NA,2021-10-25T13:41:15Z
MUNI-ARIMA,2021-10-25,2021-10-25T13:41:15Z,NA,NA,v1,NA,NA,2021-10-25T13:41:15Z
MUNI-ARIMA,2021-11-01,2021-11-01T16:07:26Z,NA,NA,v1,NA,NA,2021-11-01T16:07:26Z
MUNI-ARIMA,2021-11-01,2021-11-01T16:07:26Z,NA,NA,v1,NA,NA,2021-11-01T16:07:26Z
MUNI-ARIMA,2021-11-08,2021-11-08T14:51:55Z,NA,NA,v1,NA,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-11-08,2021-11-08T14:51:55Z,NA,NA,v1,NA,NA,2021-11-08T14:51:55Z
MUNI-ARIMA,2021-11-15,2021-11-15T17:39:33Z,NA,NA,v1,NA,NA,2021-11-15T17:39:33Z
MUNI-ARIMA,2021-11-15,2021-11-15T17:39:33Z,NA,NA,v1,NA,NA,2021-11-15T17:39:33Z
MUNI-ARIMA,2021-11-22,2021-11-22T14:58:12Z,NA,NA,v1,NA,NA,2021-11-22T14:58:12Z
MUNI-ARIMA,2021-11-22,2021-11-22T14:58:12Z,NA,NA,v1,NA,NA,2021-11-22T14:58:12Z
MUNI-VAR,2021-11-08,2021-11-08T14:51:55Z,NA,NA,v1,NA,NA,2021-11-08T14:51:55Z
MUNI-VAR,2021-11-08,2021-11-08T14:51:55Z,NA,NA,v1,NA,NA,2021-11-08T14:51:55Z
MUNI-VAR,2021-11-15,2021-11-15T17:39:33Z,NA,NA,v1,NA,NA,2021-11-15T17:39:33Z
MUNI-VAR,2021-11-15,2021-11-15T17:39:33Z,NA,NA,v1,NA,NA,2021-11-15T17:39:33Z
MUNI-VAR,2021-11-22,2021-11-22T14:58:12Z,NA,NA,v1,NA,NA,2021-11-22T14:58:12Z
MUNI-VAR,2021-11-22,2021-11-22T14:58:12Z,NA,NA,v1,NA,NA,2021-11-22T14:58:12Z
Microsoft-DeepSTIA,2020-12-07,2020-12-09T18:56:09Z,NA,NA,v1,NA,NA,2020-12-09T18:56:09Z
Microsoft-DeepSTIA,2020-12-07,2020-12-09T18:56:09Z,NA,NA,v1,NA,NA,2020-12-09T18:56:09Z
Microsoft-DeepSTIA,2020-12-14,2020-12-15T00:41:21Z,2020-12-15T05:05:09Z,NA,v1,4.39666666666667,NA,2020-12-15T05:05:09Z
Microsoft-DeepSTIA,2020-12-14,2020-12-15T00:41:21Z,2020-12-15T05:05:09Z,NA,v1,4.39666666666667,NA,2020-12-15T05:05:09Z
Microsoft-DeepSTIA,2020-12-21,2020-12-22T05:31:38Z,NA,NA,v1,NA,NA,2020-12-22T05:31:38Z
Microsoft-DeepSTIA,2020-12-21,2020-12-22T05:31:38Z,NA,NA,v1,NA,NA,2020-12-22T05:31:38Z
Microsoft-DeepSTIA,2020-12-28,2020-12-29T03:27:58Z,NA,NA,v1,NA,NA,2020-12-29T03:27:58Z
Microsoft-DeepSTIA,2020-12-28,2020-12-29T03:27:58Z,NA,NA,v1,NA,NA,2020-12-29T03:27:58Z
Microsoft-DeepSTIA,2021-01-04,2021-01-05T03:18:22Z,NA,NA,v1,NA,NA,2021-01-05T03:18:22Z
Microsoft-DeepSTIA,2021-01-04,2021-01-05T03:18:22Z,NA,NA,v1,NA,NA,2021-01-05T03:18:22Z
Microsoft-DeepSTIA,2021-01-11,2021-01-12T02:47:10Z,NA,NA,v1,NA,NA,2021-01-12T02:47:10Z
Microsoft-DeepSTIA,2021-01-11,2021-01-12T02:47:10Z,NA,NA,v1,NA,NA,2021-01-12T02:47:10Z
Microsoft-DeepSTIA,2021-01-18,2021-01-19T06:05:32Z,NA,NA,v1,NA,NA,2021-01-19T06:05:32Z
Microsoft-DeepSTIA,2021-01-18,2021-01-19T06:05:32Z,NA,NA,v1,NA,NA,2021-01-19T06:05:32Z
Microsoft-DeepSTIA,2021-01-25,2021-01-26T04:14:01Z,NA,NA,v1,NA,NA,2021-01-26T04:14:01Z
Microsoft-DeepSTIA,2021-01-25,2021-01-26T04:14:01Z,NA,NA,v1,NA,NA,2021-01-26T04:14:01Z
Microsoft-DeepSTIA,2021-02-01,2021-02-02T03:44:11Z,NA,NA,v1,NA,NA,2021-02-02T03:44:11Z
Microsoft-DeepSTIA,2021-02-01,2021-02-02T03:44:11Z,NA,NA,v1,NA,NA,2021-02-02T03:44:11Z
Microsoft-DeepSTIA,2021-02-08,2021-02-08T20:07:43Z,NA,NA,v1,NA,NA,2021-02-08T20:07:43Z
Microsoft-DeepSTIA,2021-02-08,2021-02-08T20:07:43Z,NA,NA,v1,NA,NA,2021-02-08T20:07:43Z
Microsoft-DeepSTIA,2021-02-15,2021-02-16T14:41:22Z,NA,NA,v1,NA,NA,2021-02-16T14:41:22Z
Microsoft-DeepSTIA,2021-02-15,2021-02-16T14:41:22Z,NA,NA,v1,NA,NA,2021-02-16T14:41:22Z
Microsoft-DeepSTIA,2021-02-22,2021-02-22T17:17:02Z,NA,NA,v1,NA,NA,2021-02-22T17:17:02Z
Microsoft-DeepSTIA,2021-02-22,2021-02-22T17:17:02Z,NA,NA,v1,NA,NA,2021-02-22T17:17:02Z
Microsoft-DeepSTIA,2021-03-01,2021-03-01T16:16:10Z,NA,NA,v1,NA,NA,2021-03-01T16:16:10Z
Microsoft-DeepSTIA,2021-03-01,2021-03-01T16:16:10Z,NA,NA,v1,NA,NA,2021-03-01T16:16:10Z
Microsoft-DeepSTIA,2021-03-08,2021-03-08T16:31:47Z,NA,NA,v1,NA,NA,2021-03-08T16:31:47Z
Microsoft-DeepSTIA,2021-03-08,2021-03-08T16:31:47Z,NA,NA,v1,NA,NA,2021-03-08T16:31:47Z
Microsoft-DeepSTIA,2021-03-15,2021-03-15T17:53:28Z,NA,NA,v1,NA,NA,2021-03-15T17:53:28Z
Microsoft-DeepSTIA,2021-03-15,2021-03-15T17:53:28Z,NA,NA,v1,NA,NA,2021-03-15T17:53:28Z
Microsoft-DeepSTIA,2021-03-22,2021-03-22T16:18:20Z,NA,NA,v1,NA,NA,2021-03-22T16:18:20Z
Microsoft-DeepSTIA,2021-03-22,2021-03-22T16:18:20Z,NA,NA,v1,NA,NA,2021-03-22T16:18:20Z
Microsoft-DeepSTIA,2021-03-29,2021-03-29T16:14:55Z,NA,NA,v1,NA,NA,2021-03-29T16:14:55Z
Microsoft-DeepSTIA,2021-03-29,2021-03-29T16:14:55Z,NA,NA,v1,NA,NA,2021-03-29T16:14:55Z
Microsoft-DeepSTIA,2021-04-04,2021-04-05T17:22:06Z,NA,NA,v1,NA,NA,2021-04-05T17:22:06Z
Microsoft-DeepSTIA,2021-04-04,2021-04-05T17:22:06Z,NA,NA,v1,NA,NA,2021-04-05T17:22:06Z
Microsoft-DeepSTIA,2021-04-12,2021-04-12T16:38:59Z,NA,NA,v1,NA,NA,2021-04-12T16:38:59Z
Microsoft-DeepSTIA,2021-04-12,2021-04-12T16:38:59Z,NA,NA,v1,NA,NA,2021-04-12T16:38:59Z
Microsoft-DeepSTIA,2021-04-19,2021-04-19T16:40:18Z,NA,NA,v1,NA,NA,2021-04-19T16:40:18Z
Microsoft-DeepSTIA,2021-04-19,2021-04-19T16:40:18Z,NA,NA,v1,NA,NA,2021-04-19T16:40:18Z
Microsoft-DeepSTIA,2021-04-26,2021-04-26T15:23:18Z,NA,NA,v1,NA,NA,2021-04-26T15:23:18Z
Microsoft-DeepSTIA,2021-04-26,2021-04-26T15:23:18Z,NA,NA,v1,NA,NA,2021-04-26T15:23:18Z
Microsoft-DeepSTIA,2021-05-10,2021-05-10T15:17:26Z,NA,NA,v1,NA,NA,2021-05-10T15:17:26Z
Microsoft-DeepSTIA,2021-05-10,2021-05-10T15:17:26Z,NA,NA,v1,NA,NA,2021-05-10T15:17:26Z
Microsoft-DeepSTIA,2021-05-17,2021-05-17T18:39:11Z,NA,NA,v1,NA,NA,2021-05-17T18:39:11Z
Microsoft-DeepSTIA,2021-05-17,2021-05-17T18:39:11Z,NA,NA,v1,NA,NA,2021-05-17T18:39:11Z
Microsoft-DeepSTIA,2021-05-24,2021-05-24T15:18:04Z,NA,NA,v1,NA,NA,2021-05-24T15:18:04Z
Microsoft-DeepSTIA,2021-05-24,2021-05-24T15:18:04Z,NA,NA,v1,NA,NA,2021-05-24T15:18:04Z
Microsoft-DeepSTIA,2021-05-31,2021-05-31T16:00:03Z,NA,NA,v1,NA,NA,2021-05-31T16:00:03Z
Microsoft-DeepSTIA,2021-05-31,2021-05-31T16:00:03Z,NA,NA,v1,NA,NA,2021-05-31T16:00:03Z
Microsoft-DeepSTIA,2021-06-07,2021-06-07T15:49:17Z,NA,NA,v1,NA,NA,2021-06-07T15:49:17Z
Microsoft-DeepSTIA,2021-06-07,2021-06-07T15:49:17Z,NA,NA,v1,NA,NA,2021-06-07T15:49:17Z
Microsoft-DeepSTIA,2021-06-14,2021-06-14T16:18:02Z,NA,NA,v1,NA,NA,2021-06-14T16:18:02Z
Microsoft-DeepSTIA,2021-06-14,2021-06-14T16:18:02Z,NA,NA,v1,NA,NA,2021-06-14T16:18:02Z
Microsoft-DeepSTIA,2021-06-21,2021-06-21T15:40:04Z,NA,NA,v1,NA,NA,2021-06-21T15:40:04Z
Microsoft-DeepSTIA,2021-06-21,2021-06-21T15:40:04Z,NA,NA,v1,NA,NA,2021-06-21T15:40:04Z
Microsoft-DeepSTIA,2021-06-28,2021-06-28T16:06:59Z,NA,NA,v1,NA,NA,2021-06-28T16:06:59Z
Microsoft-DeepSTIA,2021-06-28,2021-06-28T16:06:59Z,NA,NA,v1,NA,NA,2021-06-28T16:06:59Z
Microsoft-DeepSTIA,2021-07-05,2021-07-06T00:37:27Z,NA,NA,v1,NA,NA,2021-07-06T00:37:27Z
Microsoft-DeepSTIA,2021-07-05,2021-07-06T00:37:27Z,NA,NA,v1,NA,NA,2021-07-06T00:37:27Z
Microsoft-DeepSTIA,2021-07-12,2021-07-12T16:54:00Z,NA,NA,v1,NA,NA,2021-07-12T16:54:00Z
Microsoft-DeepSTIA,2021-07-12,2021-07-12T16:54:00Z,NA,NA,v1,NA,NA,2021-07-12T16:54:00Z
Microsoft-DeepSTIA,2021-07-19,2021-07-19T15:34:53Z,NA,NA,v1,NA,NA,2021-07-19T15:34:53Z
Microsoft-DeepSTIA,2021-07-19,2021-07-19T15:34:53Z,NA,NA,v1,NA,NA,2021-07-19T15:34:53Z
Microsoft-DeepSTIA,2021-07-26,2021-07-26T16:36:14Z,NA,NA,v1,NA,NA,2021-07-26T16:36:14Z
Microsoft-DeepSTIA,2021-07-26,2021-07-26T16:36:14Z,NA,NA,v1,NA,NA,2021-07-26T16:36:14Z
Microsoft-DeepSTIA,2021-08-02,2021-08-02T16:47:16Z,NA,NA,v1,NA,NA,2021-08-02T16:47:16Z
Microsoft-DeepSTIA,2021-08-02,2021-08-02T16:47:16Z,NA,NA,v1,NA,NA,2021-08-02T16:47:16Z
Microsoft-DeepSTIA,2021-08-09,2021-08-09T16:09:06Z,NA,NA,v1,NA,NA,2021-08-09T16:09:06Z
Microsoft-DeepSTIA,2021-08-09,2021-08-09T16:09:06Z,NA,NA,v1,NA,NA,2021-08-09T16:09:06Z
Microsoft-DeepSTIA,2021-08-16,2021-08-17T14:11:46Z,NA,NA,v1,NA,NA,2021-08-17T14:11:46Z
Microsoft-DeepSTIA,2021-08-16,2021-08-17T14:11:46Z,NA,NA,v1,NA,NA,2021-08-17T14:11:46Z
Microsoft-DeepSTIA,2021-08-23,2021-08-23T16:19:28Z,NA,NA,v1,NA,NA,2021-08-23T16:19:28Z
Microsoft-DeepSTIA,2021-08-23,2021-08-23T16:19:28Z,NA,NA,v1,NA,NA,2021-08-23T16:19:28Z
Microsoft-DeepSTIA,2021-08-30,2021-08-30T18:17:58Z,NA,NA,v1,NA,NA,2021-08-30T18:17:58Z
Microsoft-DeepSTIA,2021-08-30,2021-08-30T18:17:58Z,NA,NA,v1,NA,NA,2021-08-30T18:17:58Z
Microsoft-DeepSTIA,2021-09-06,2021-09-07T04:14:56Z,NA,NA,v1,NA,NA,2021-09-07T04:14:56Z
Microsoft-DeepSTIA,2021-09-06,2021-09-07T04:14:56Z,NA,NA,v1,NA,NA,2021-09-07T04:14:56Z
Microsoft-DeepSTIA,2021-09-13,2021-09-13T15:42:39Z,NA,NA,v1,NA,NA,2021-09-13T15:42:39Z
Microsoft-DeepSTIA,2021-09-13,2021-09-13T15:42:39Z,NA,NA,v1,NA,NA,2021-09-13T15:42:39Z
Microsoft-DeepSTIA,2021-09-20,2021-09-20T17:40:15Z,NA,NA,v1,NA,NA,2021-09-20T17:40:15Z
Microsoft-DeepSTIA,2021-09-20,2021-09-20T17:40:15Z,NA,NA,v1,NA,NA,2021-09-20T17:40:15Z
Microsoft-DeepSTIA,2021-09-27,2021-09-28T18:54:34Z,NA,NA,v1,NA,NA,2021-09-28T18:54:34Z
Microsoft-DeepSTIA,2021-09-27,2021-09-28T18:54:34Z,NA,NA,v1,NA,NA,2021-09-28T18:54:34Z
Microsoft-DeepSTIA,2021-10-04,2021-10-05T19:42:44Z,NA,NA,v1,NA,NA,2021-10-05T19:42:44Z
Microsoft-DeepSTIA,2021-10-04,2021-10-05T19:42:44Z,NA,NA,v1,NA,NA,2021-10-05T19:42:44Z
Microsoft-DeepSTIA,2021-10-11,2021-10-12T19:59:06Z,NA,NA,v1,NA,NA,2021-10-12T19:59:06Z
Microsoft-DeepSTIA,2021-10-11,2021-10-12T19:59:06Z,NA,NA,v1,NA,NA,2021-10-12T19:59:06Z
Microsoft-DeepSTIA,2021-10-25,2021-10-25T23:14:51Z,NA,NA,v1,NA,NA,2021-10-25T23:14:51Z
Microsoft-DeepSTIA,2021-10-25,2021-10-25T23:14:51Z,NA,NA,v1,NA,NA,2021-10-25T23:14:51Z
Microsoft-DeepSTIA,2021-11-15,2021-11-15T17:40:40Z,NA,NA,v1,NA,NA,2021-11-15T17:40:40Z
Microsoft-DeepSTIA,2021-11-15,2021-11-15T17:40:40Z,NA,NA,v1,NA,NA,2021-11-15T17:40:40Z
Microsoft-DeepSTIA,2021-11-22,2021-11-22T17:49:24Z,NA,NA,v1,NA,NA,2021-11-22T17:49:24Z
Microsoft-DeepSTIA,2021-11-22,2021-11-22T17:49:24Z,NA,NA,v1,NA,NA,2021-11-22T17:49:24Z
NotreDame-FRED,2020-05-04,2020-05-04T20:04:12Z,NA,NA,v1,NA,NA,2020-05-04T20:04:12Z
NotreDame-FRED,2020-05-04,2020-05-04T20:04:12Z,NA,NA,v1,NA,NA,2020-05-04T20:04:12Z
NotreDame-FRED,2020-05-11,2020-05-11T20:47:55Z,NA,NA,v1,NA,NA,2020-05-11T20:47:55Z
NotreDame-FRED,2020-05-11,2020-05-11T20:47:55Z,NA,NA,v1,NA,NA,2020-05-11T20:47:55Z
NotreDame-FRED,2020-05-18,2020-05-18T21:59:34Z,NA,NA,v1,NA,NA,2020-05-18T21:59:34Z
NotreDame-FRED,2020-05-18,2020-05-18T21:59:34Z,NA,NA,v1,NA,NA,2020-05-18T21:59:34Z
NotreDame-FRED,2020-05-25,2020-05-25T21:05:28Z,NA,NA,v1,NA,NA,2020-05-25T21:05:28Z
NotreDame-FRED,2020-05-25,2020-05-25T21:05:28Z,NA,NA,v1,NA,NA,2020-05-25T21:05:28Z
NotreDame-FRED,2020-06-01,2020-06-01T20:30:13Z,NA,NA,v1,NA,NA,2020-06-01T20:30:13Z
NotreDame-FRED,2020-06-01,2020-06-01T20:30:13Z,NA,NA,v1,NA,NA,2020-06-01T20:30:13Z
NotreDame-FRED,2020-06-08,2020-06-08T22:14:55Z,NA,NA,v1,NA,NA,2020-06-08T22:14:55Z
NotreDame-FRED,2020-06-08,2020-06-08T22:14:55Z,NA,NA,v1,NA,NA,2020-06-08T22:14:55Z
NotreDame-FRED,2020-06-15,2020-06-15T21:24:39Z,NA,NA,v1,NA,NA,2020-06-15T21:24:39Z
NotreDame-FRED,2020-06-15,2020-06-15T21:24:39Z,NA,NA,v1,NA,NA,2020-06-15T21:24:39Z
